Open,High,Low,Close,Adj Close,Volume,Return,Date,Week_Number,Year,Day,Weekday,mean_return,volatility
1027.199951171875,1060.7900390625,1025.280029296875,1054.6800537109375,1054.6800537109375,1593400,0.0,2019-01-02,00,2019,2,Wednesday,0.7863333333333332,4.0077787280903285
1050.6700439453125,1066.260009765625,1022.3699951171875,1025.469970703125,1025.469970703125,2098000,-2.77,2019-01-03,00,2019,3,Thursday,0.7863333333333332,4.0077787280903285
1042.56005859375,1080.0,1036.8599853515625,1078.0699462890625,1078.0699462890625,2301100,5.129,2019-01-04,00,2019,4,Friday,0.7863333333333332,4.0077787280903285
1080.969970703125,1082.699951171875,1062.6400146484375,1075.9200439453125,1075.9200439453125,2372300,-0.199,2019-01-07,01,2019,7,Monday,-0.2512,0.7829924648424147
1086.0,1093.3499755859375,1068.3499755859375,1085.3699951171875,1085.3699951171875,1770700,0.878,2019-01-08,01,2019,8,Tuesday,-0.2512,0.7829924648424147
1087.989990234375,1091.6400146484375,1074.3699951171875,1081.6500244140625,1081.6500244140625,1349900,-0.343,2019-01-09,01,2019,9,Wednesday,-0.2512,0.7829924648424147
1074.93994140625,1079.81005859375,1064.6800537109375,1078.8299560546875,1078.8299560546875,1329900,-0.261,2019-01-10,01,2019,10,Thursday,-0.2512,0.7829924648424147
1069.9000244140625,1073.3699951171875,1056.4300537109375,1064.469970703125,1064.469970703125,1543200,-1.331,2019-01-11,01,2019,11,Friday,-0.2512,0.7829924648424147
1053.3399658203125,1058.449951171875,1048.550048828125,1051.510009765625,1051.510009765625,1424500,-1.218,2019-01-14,02,2019,14,Monday,0.8026000000000002,1.6395553665552134
1058.010009765625,1088.27001953125,1054.43994140625,1086.510009765625,1086.510009765625,1875900,3.329,2019-01-15,02,2019,15,Tuesday,0.8026000000000002,1.6395553665552134
1090.0,1102.3599853515625,1088.010009765625,1089.510009765625,1089.510009765625,1914000,0.276,2019-01-16,02,2019,16,Wednesday,0.8026000000000002,1.6395553665552134
1087.989990234375,1100.699951171875,1083.260009765625,1099.1199951171875,1099.1199951171875,1244800,0.882,2019-01-17,02,2019,17,Thursday,0.8026000000000002,1.6395553665552134
1108.5899658203125,1118.0,1099.280029296875,1107.300048828125,1107.300048828125,2244600,0.744,2019-01-18,02,2019,18,Friday,0.8026000000000002,1.6395553665552134
1096.0,1098.969970703125,1070.8900146484375,1078.6300048828125,1078.6300048828125,1981600,-2.589,2019-01-22,03,2019,22,Tuesday,-0.11899999999999994,1.7835584281617092
1086.8599853515625,1092.949951171875,1067.5699462890625,1084.4100341796875,1084.4100341796875,1259700,0.536,2019-01-23,03,2019,23,Wednesday,-0.11899999999999994,1.7835584281617092
1082.510009765625,1088.0,1070.02001953125,1084.0,1084.0,1455700,-0.038,2019-01-24,03,2019,24,Thursday,-0.11899999999999994,1.7835584281617092
1094.22998046875,1103.3599853515625,1091.800048828125,1101.510009765625,1101.510009765625,1163000,1.615,2019-01-25,03,2019,25,Friday,-0.11899999999999994,1.7835584281617092
1090.0699462890625,1093.3699951171875,1074.6099853515625,1079.8599853515625,1079.8599853515625,1466700,-1.965,2019-01-28,04,2019,28,Monday,0.3263999999999999,2.1118180082573406
1081.0400390625,1084.72998046875,1066.02001953125,1070.06005859375,1070.06005859375,985200,-0.908,2019-01-29,04,2019,29,Tuesday,0.3263999999999999,2.1118180082573406
1077.3599853515625,1099.52001953125,1076.6400146484375,1097.989990234375,1097.989990234375,1472600,2.61,2019-01-30,04,2019,30,Wednesday,0.3263999999999999,2.1118180082573406
1112.239990234375,1127.6700439453125,1105.25,1125.8900146484375,1125.8900146484375,2011600,2.541,2019-01-31,04,2019,31,Thursday,0.3263999999999999,2.1118180082573406
1122.2900390625,1134.4000244140625,1114.25,1118.6199951171875,1118.6199951171875,1655800,-0.646,2019-02-01,04,2019,1,Friday,0.3263999999999999,2.1118180082573406
1119.010009765625,1142.3399658203125,1117.510009765625,1141.4200439453125,1141.4200439453125,3920400,2.038,2019-02-04,05,2019,4,Monday,-0.27860000000000007,1.825004876705813
1129.6300048828125,1152.77001953125,1123.5999755859375,1151.8699951171875,1151.8699951171875,4114800,0.916,2019-02-05,05,2019,5,Tuesday,-0.27860000000000007,1.825004876705813
1149.27001953125,1154.0,1118.3599853515625,1122.8900146484375,1122.8900146484375,2412800,-2.516,2019-02-06,05,2019,6,Wednesday,-0.27860000000000007,1.825004876705813
1111.8199462890625,1111.989990234375,1093.5899658203125,1105.9100341796875,1105.9100341796875,1914900,-1.512,2019-02-07,05,2019,7,Thursday,-0.27860000000000007,1.825004876705813
1094.8800048828125,1105.0999755859375,1094.239990234375,1102.3800048828125,1102.3800048828125,1088300,-0.319,2019-02-08,05,2019,8,Friday,-0.27860000000000007,1.825004876705813
1103.75,1113.4300537109375,1100.0,1102.1199951171875,1102.1199951171875,924900,-0.024,2019-02-11,06,2019,11,Monday,0.31639999999999996,1.179479673415358
1111.010009765625,1132.8599853515625,1111.010009765625,1127.5799560546875,1127.5799560546875,1751800,2.31,2019-02-12,06,2019,12,Tuesday,0.31639999999999996,1.179479673415358
1133.0400390625,1142.8499755859375,1126.0,1128.6300048828125,1128.6300048828125,1402100,0.093,2019-02-13,06,2019,13,Wednesday,0.31639999999999996,1.179479673415358
1125.0,1136.1300048828125,1117.0899658203125,1129.199951171875,1129.199951171875,1055300,0.05,2019-02-14,06,2019,14,Thursday,0.31639999999999996,1.179479673415358
1139.300048828125,1139.300048828125,1116.719970703125,1119.6300048828125,1119.6300048828125,1391300,-0.847,2019-02-15,06,2019,15,Friday,0.31639999999999996,1.179479673415358
1116.6400146484375,1129.6400146484375,1116.6400146484375,1126.510009765625,1126.510009765625,1099000,0.614,2019-02-19,07,2019,19,Tuesday,-0.064,1.158253858184811
1128.8800048828125,1130.9300537109375,1111.75,1120.5899658203125,1120.5899658203125,1204500,-0.526,2019-02-20,07,2019,20,Wednesday,-0.064,1.158253858184811
1118.780029296875,1119.1500244140625,1097.97998046875,1104.2099609375,1104.2099609375,1663600,-1.462,2019-02-21,07,2019,21,Thursday,-0.064,1.158253858184811
1109.699951171875,1117.25,1100.5,1116.56005859375,1116.56005859375,1471800,1.118,2019-02-22,07,2019,22,Friday,-0.064,1.158253858184811
1121.9300537109375,1125.4000244140625,1114.1099853515625,1117.3299560546875,1117.3299560546875,1310400,0.069,2019-02-25,08,2019,25,Monday,0.5683999999999999,0.787367322156565
1114.3699951171875,1126.43994140625,1106.699951171875,1122.010009765625,1122.010009765625,1751300,0.419,2019-02-26,08,2019,26,Tuesday,0.5683999999999999,0.787367322156565
1114.010009765625,1125.72998046875,1108.56005859375,1122.8900146484375,1122.8900146484375,1104600,0.078,2019-02-27,08,2019,27,Wednesday,0.5683999999999999,0.787367322156565
1119.0,1133.989990234375,1118.4100341796875,1126.550048828125,1126.550048828125,1371100,0.326,2019-02-28,08,2019,28,Thursday,0.5683999999999999,0.787367322156565
1131.0,1150.0,1131.0,1148.52001953125,1148.52001953125,1704300,1.95,2019-03-01,08,2019,1,Friday,0.5683999999999999,0.787367322156565
1154.56005859375,1165.52001953125,1138.25,1153.4200439453125,1153.4200439453125,1774500,0.427,2019-03-04,09,2019,4,Monday,0.029000000000000015,0.9550468574892019
1156.0,1176.489990234375,1153.02001953125,1169.18994140625,1169.18994140625,2004700,1.367,2019-03-05,09,2019,5,Tuesday,0.029000000000000015,0.9550468574892019
1171.760009765625,1174.739990234375,1163.050048828125,1164.93994140625,1164.93994140625,1180100,-0.363,2019-03-06,09,2019,6,Wednesday,0.029000000000000015,0.9550468574892019
1160.5,1163.5799560546875,1141.7099609375,1150.8499755859375,1150.8499755859375,1504300,-1.21,2019-03-07,09,2019,7,Thursday,0.029000000000000015,0.9550468574892019
1133.9000244140625,1153.449951171875,1130.199951171875,1149.969970703125,1149.969970703125,1184700,-0.076,2019-03-08,09,2019,8,Friday,0.029000000000000015,0.9550468574892019
1152.0,1179.9100341796875,1151.5699462890625,1179.260009765625,1179.260009765625,1501600,2.547,2019-03-11,10,2019,11,Monday,0.6984000000000001,1.2972921028049158
1182.300048828125,1205.7099609375,1182.300048828125,1197.25,1197.25,2111000,1.526,2019-03-12,10,2019,12,Tuesday,0.6984000000000001,1.2972921028049158
1205.9300537109375,1207.1199951171875,1197.9100341796875,1199.06005859375,1199.06005859375,1294400,0.151,2019-03-13,10,2019,13,Wednesday,0.6984000000000001,1.2972921028049158
1199.02001953125,1204.699951171875,1191.22998046875,1192.530029296875,1192.530029296875,1365100,-0.545,2019-03-14,10,2019,14,Thursday,0.6984000000000001,1.2972921028049158
1198.0,1201.719970703125,1187.010009765625,1190.300048828125,1190.300048828125,2594300,-0.187,2019-03-15,10,2019,15,Friday,0.6984000000000001,1.2972921028049158
1189.68994140625,1194.949951171875,1181.47998046875,1188.550048828125,1188.550048828125,1222100,-0.147,2019-03-18,11,2019,18,Monday,0.30060000000000003,1.6465762357085079
1191.719970703125,1203.4100341796875,1189.4599609375,1202.4599609375,1202.4599609375,1489400,1.17,2019-03-19,11,2019,19,Tuesday,0.30060000000000003,1.6465762357085079
1201.4000244140625,1229.989990234375,1199.5899658203125,1226.4300537109375,1226.4300537109375,2075400,1.993,2019-03-20,11,2019,20,Wednesday,0.30060000000000003,1.6465762357085079
1220.0,1236.43994140625,1216.5799560546875,1236.1300048828125,1236.1300048828125,1407500,0.791,2019-03-21,11,2019,21,Thursday,0.30060000000000003,1.6465762357085079
1228.8499755859375,1233.6300048828125,1206.0,1207.6500244140625,1207.6500244140625,1721100,-2.304,2019-03-22,11,2019,22,Friday,0.30060000000000003,1.6465762357085079
1199.56005859375,1209.43994140625,1190.0,1197.3800048828125,1197.3800048828125,1378800,-0.85,2019-03-25,12,2019,25,Monday,-0.5134000000000001,0.5435860557446263
1205.18994140625,1207.6500244140625,1181.760009765625,1189.8399658203125,1189.8399658203125,1537600,-0.63,2019-03-26,12,2019,26,Tuesday,-0.5134000000000001,0.5435860557446263
1191.9200439453125,1191.9200439453125,1164.22998046875,1178.010009765625,1178.010009765625,1471400,-0.994,2019-03-27,12,2019,27,Wednesday,-0.5134000000000001,0.5435860557446263
1175.5,1177.25,1163.4300537109375,1172.27001953125,1172.27001953125,1120100,-0.487,2019-03-28,12,2019,28,Thursday,-0.5134000000000001,0.5435860557446263
1180.1800537109375,1183.969970703125,1166.3800048828125,1176.8900146484375,1176.8900146484375,1544500,0.394,2019-03-29,12,2019,29,Friday,-0.5134000000000001,0.5435860557446263
1187.5400390625,1200.199951171875,1186.3599853515625,1198.97998046875,1198.97998046875,1385300,1.877,2019-04-01,13,2019,1,Monday,0.5837999999999999,0.9012944579880652
1200.050048828125,1205.81005859375,1191.239990234375,1205.5400390625,1205.5400390625,914400,0.547,2019-04-02,13,2019,2,Tuesday,0.5837999999999999,0.9012944579880652
1212.699951171875,1220.5999755859375,1205.0799560546875,1210.81005859375,1210.81005859375,1109000,0.437,2019-04-03,13,2019,3,Wednesday,0.5837999999999999,0.9012944579880652
1211.2900390625,1220.550048828125,1209.0400390625,1219.449951171875,1219.449951171875,1051100,0.714,2019-04-04,13,2019,4,Thursday,0.5837999999999999,0.9012944579880652
1219.300048828125,1220.3900146484375,1210.030029296875,1211.449951171875,1211.449951171875,1000600,-0.656,2019-04-05,13,2019,5,Friday,0.5837999999999999,0.9012944579880652
1211.1099853515625,1213.949951171875,1204.699951171875,1208.280029296875,1208.280029296875,1087500,-0.262,2019-04-08,14,2019,8,Monday,0.1868,0.6028073489930261
1201.8900146484375,1207.1500244140625,1198.3800048828125,1202.68994140625,1202.68994140625,983400,-0.463,2019-04-09,14,2019,9,Tuesday,0.1868,0.6028073489930261
1205.0899658203125,1208.93994140625,1200.6600341796875,1206.449951171875,1206.449951171875,775500,0.313,2019-04-10,14,2019,10,Wednesday,0.1868,0.6028073489930261
1208.9000244140625,1212.739990234375,1204.5400390625,1209.5899658203125,1209.5899658203125,849900,0.26,2019-04-11,14,2019,11,Thursday,0.1868,0.6028073489930261
1215.6199951171875,1223.050048828125,1213.2900390625,1222.72998046875,1222.72998046875,1215600,1.086,2019-04-12,14,2019,12,Friday,0.1868,0.6028073489930261
1224.0899658203125,1229.300048828125,1214.56005859375,1226.530029296875,1226.530029296875,1189800,0.311,2019-04-15,15,2019,15,Monday,0.38125000000000003,0.23502393495131513
1230.0,1235.97998046875,1225.0400390625,1231.9100341796875,1231.9100341796875,1131100,0.439,2019-04-16,15,2019,16,Tuesday,0.38125000000000003,0.23502393495131513
1237.0,1245.0999755859375,1232.9000244140625,1240.1400146484375,1240.1400146484375,1518300,0.668,2019-04-17,15,2019,17,Wednesday,0.38125000000000003,0.23502393495131513
1245.0,1245.93994140625,1239.4100341796875,1241.469970703125,1241.469970703125,1237500,0.107,2019-04-18,15,2019,18,Thursday,0.38125000000000003,0.23502393495131513
1236.6700439453125,1254.3399658203125,1233.3699951171875,1253.760009765625,1253.760009765625,954200,0.99,2019-04-22,16,2019,22,Monday,0.5751999999999999,0.8341095251823948
1256.6400146484375,1274.4300537109375,1251.969970703125,1270.5899658203125,1270.5899658203125,1593400,1.342,2019-04-23,16,2019,23,Tuesday,0.5751999999999999,0.8341095251823948
1270.5899658203125,1274.0,1259.81005859375,1260.050048828125,1260.050048828125,1169800,-0.83,2019-04-24,16,2019,24,Wednesday,0.5751999999999999,0.8341095251823948
1270.300048828125,1272.800048828125,1258.0,1267.3399658203125,1267.3399658203125,1567200,0.579,2019-04-25,16,2019,25,Thursday,0.5751999999999999,0.8341095251823948
1273.3800048828125,1278.9100341796875,1265.0,1277.4200439453125,1277.4200439453125,1361400,0.795,2019-04-26,16,2019,26,Friday,0.5751999999999999,0.8341095251823948
1280.510009765625,1296.969970703125,1271.7099609375,1296.199951171875,1296.199951171875,3618400,1.47,2019-04-29,17,2019,29,Monday,-1.3552,3.8101973308478394
1190.6300048828125,1200.97998046875,1183.0,1198.9599609375,1198.9599609375,6658900,-7.502,2019-04-30,17,2019,30,Tuesday,-1.3552,3.8101973308478394
1197.5,1199.25,1171.6800537109375,1173.3199462890625,1173.3199462890625,3717000,-2.139,2019-05-01,17,2019,1,Wednesday,-1.3552,3.8101973308478394
1172.5999755859375,1179.3800048828125,1158.3299560546875,1166.510009765625,1166.510009765625,2254900,-0.58,2019-05-02,17,2019,2,Thursday,-1.3552,3.8101973308478394
1177.4100341796875,1191.4000244140625,1173.550048828125,1189.550048828125,1189.550048828125,2079400,1.975,2019-05-03,17,2019,3,Friday,-1.3552,3.8101973308478394
1172.0,1195.4300537109375,1171.1600341796875,1193.4599609375,1193.4599609375,1588700,0.329,2019-05-06,18,2019,6,Monday,-0.36940000000000006,0.6019338003468488
1185.81005859375,1194.77001953125,1165.0,1178.8599853515625,1178.8599853515625,1830200,-1.223,2019-05-07,18,2019,7,Tuesday,-0.36940000000000006,0.6019338003468488
1177.2900390625,1184.27001953125,1167.6300048828125,1170.780029296875,1170.780029296875,1276000,-0.685,2019-05-08,18,2019,8,Wednesday,-0.36940000000000006,0.6019338003468488
1162.5999755859375,1174.0699462890625,1154.6400146484375,1167.969970703125,1167.969970703125,1477800,-0.24,2019-05-09,18,2019,9,Thursday,-0.36940000000000006,0.6019338003468488
1168.8399658203125,1176.280029296875,1146.3699951171875,1167.6400146484375,1167.6400146484375,1582500,-0.028,2019-05-10,18,2019,10,Friday,-0.36940000000000006,0.6019338003468488
1145.239990234375,1151.969970703125,1125.5,1136.5899658203125,1136.5899658203125,2281300,-2.659,2019-05-13,19,2019,13,Monday,0.04719999999999995,2.6425863656652737
1142.3199462890625,1144.8699951171875,1123.530029296875,1124.8599853515625,1124.8599853515625,2019600,-1.032,2019-05-14,19,2019,14,Tuesday,0.04719999999999995,2.6425863656652737
1122.550048828125,1178.300048828125,1121.4000244140625,1170.800048828125,1170.800048828125,2965100,4.084,2019-05-15,19,2019,15,Wednesday,0.04719999999999995,2.6425863656652737
1171.8399658203125,1194.1600341796875,1168.449951171875,1184.5,1184.5,1765400,1.17,2019-05-16,19,2019,16,Thursday,0.04719999999999995,2.6425863656652737
1175.8299560546875,1186.2900390625,1166.4200439453125,1168.780029296875,1168.780029296875,1268100,-1.327,2019-05-17,19,2019,17,Friday,0.04719999999999995,2.6425863656652737
1153.0,1153.0,1138.1400146484375,1144.6600341796875,1144.6600341796875,1530100,-2.064,2019-05-20,20,2019,20,Monday,-0.517,1.0999859090006563
1154.47998046875,1158.0,1143.31005859375,1154.43994140625,1154.43994140625,1028100,0.854,2019-05-21,20,2019,21,Tuesday,-0.517,1.0999859090006563
1151.25,1163.780029296875,1151.0,1155.8499755859375,1155.8499755859375,941300,0.122,2019-05-22,20,2019,22,Wednesday,-0.517,1.0999859090006563
1146.0699462890625,1150.050048828125,1133.1600341796875,1145.3399658203125,1145.3399658203125,1260700,-0.909,2019-05-23,20,2019,23,Thursday,-0.517,1.0999859090006563
1152.0,1154.3599853515625,1136.7099609375,1138.6099853515625,1138.6099853515625,927700,-0.588,2019-05-24,20,2019,24,Friday,-0.517,1.0999859090006563
1141.47998046875,1156.489990234375,1138.6700439453125,1139.56005859375,1139.56005859375,1047400,0.083,2019-05-28,21,2019,28,Tuesday,-0.7095,0.9564993465758354
1132.699951171875,1135.0,1111.949951171875,1119.93994140625,1119.93994140625,1811500,-1.722,2019-05-29,21,2019,29,Wednesday,-0.7095,0.9564993465758354
1120.1500244140625,1126.800048828125,1115.9000244140625,1121.4100341796875,1121.4100341796875,904400,0.131,2019-05-30,21,2019,30,Thursday,-0.7095,0.9564993465758354
1105.6400146484375,1113.4000244140625,1103.3499755859375,1106.5,1106.5,1579100,-1.33,2019-05-31,21,2019,31,Friday,-0.7095,0.9564993465758354
1066.9300537109375,1067.0,1027.030029296875,1038.739990234375,1038.739990234375,4844500,-6.124,2019-06-03,22,2019,3,Monday,-0.6551999999999999,3.2590659244636337
1044.489990234375,1058.43994140625,1036.030029296875,1054.489990234375,1054.489990234375,3025600,1.516,2019-06-04,22,2019,4,Tuesday,-0.6551999999999999,3.2590659244636337
1055.0,1056.81005859375,1033.0,1044.6400146484375,1044.6400146484375,2349400,-0.934,2019-06-05,22,2019,5,Wednesday,-0.6551999999999999,3.2590659244636337
1046.2099609375,1050.0,1035.510009765625,1047.760009765625,1047.760009765625,1451000,0.299,2019-06-06,22,2019,6,Thursday,-0.6551999999999999,3.2590659244636337
1054.280029296875,1073.4300537109375,1051.1500244140625,1068.3699951171875,1068.3699951171875,2191400,1.967,2019-06-07,22,2019,7,Friday,-0.6551999999999999,3.2590659244636337
1077.0,1094.8399658203125,1075.280029296875,1082.760009765625,1082.760009765625,1425500,1.347,2019-06-10,23,2019,10,Monday,0.3362,0.8234104079983444
1096.989990234375,1104.010009765625,1079.5699462890625,1081.0400390625,1081.0400390625,1675400,-0.159,2019-06-11,23,2019,11,Tuesday,0.3362,0.8234104079983444
1079.949951171875,1082.52001953125,1069.5999755859375,1079.0999755859375,1079.0999755859375,1183500,-0.179,2019-06-12,23,2019,12,Wednesday,0.3362,0.8234104079983444
1084.7099609375,1096.5899658203125,1082.5699462890625,1091.010009765625,1091.010009765625,1040700,1.104,2019-06-13,23,2019,13,Thursday,0.3362,0.8234104079983444
1089.739990234375,1094.760009765625,1081.47998046875,1086.300048828125,1086.300048828125,1229100,-0.432,2019-06-14,23,2019,14,Friday,0.3362,0.8234104079983444
1089.0999755859375,1101.280029296875,1088.0,1093.8900146484375,1093.8900146484375,988500,0.699,2019-06-17,24,2019,17,Monday,0.7102,0.4643540674959142
1111.5,1118.780029296875,1100.7900390625,1105.239990234375,1105.239990234375,1726300,1.038,2019-06-18,24,2019,18,Tuesday,0.7102,0.4643540674959142
1107.239990234375,1109.4300537109375,1096.030029296875,1104.510009765625,1104.510009765625,1335700,-0.066,2019-06-19,24,2019,19,Wednesday,0.7102,0.4643540674959142
1121.699951171875,1122.719970703125,1107.0,1113.199951171875,1113.199951171875,1200900,0.787,2019-06-20,24,2019,20,Thursday,0.7102,0.4643540674959142
1109.8599853515625,1126.5699462890625,1109.719970703125,1125.3699951171875,1125.3699951171875,2538700,1.093,2019-06-21,24,2019,21,Friday,0.7102,0.4643540674959142
1120.0,1123.5699462890625,1113.31005859375,1116.699951171875,1116.699951171875,1211800,-0.77,2019-06-24,25,2019,24,Monday,-0.763,1.159227760192103
1115.0799560546875,1115.699951171875,1084.5999755859375,1087.5799560546875,1087.5799560546875,1582200,-2.608,2019-06-25,25,2019,25,Tuesday,-0.763,1.159227760192103
1091.0,1095.1199951171875,1073.68994140625,1080.3199462890625,1080.3199462890625,1734900,-0.668,2019-06-26,25,2019,26,Wednesday,-0.763,1.159227760192103
1086.75,1088.4599609375,1075.8499755859375,1076.6300048828125,1076.6300048828125,1203900,-0.342,2019-06-27,25,2019,27,Thursday,-0.763,1.159227760192103
1077.22998046875,1082.800048828125,1073.800048828125,1082.800048828125,1082.800048828125,1683600,0.573,2019-06-28,25,2019,28,Friday,-0.763,1.159227760192103
